Date,TargetUri,Nomfichier1,Metadata1,Nomfichier2,Metadata2,AREA_MM,Metadata3,PERIMETER_MM,Metadata4
2018-07-22T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004023,82-5-PS_Tray_422-RGB2-FishEyeCorrected,,82-5-PS_Tray_422-RGB2-FishEyeMasked,,1109.533972,,270.3941715,
2018-07-22T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004024,82-5-PS_Tray_422-RGB2-FishEyeCorrected,,82-5-PS_Tray_422-RGB2-FishEyeMasked,,1469.221248,,350.7877819,
2018-07-22T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004025,82-5-PS_Tray_423-RGB2-FishEyeCorrected,,82-5-PS_Tray_423-RGB2-FishEyeMasked,,4629.04408,,478.8783425,
2018-07-22T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004026,82-5-PS_Tray_423-RGB2-FishEyeCorrected,,82-5-PS_Tray_423-RGB2-FishEyeMasked,,2702.785315,,448.663598,
2018-07-22T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004027,82-5-PS_Tray_423-RGB2-FishEyeCorrected,,82-5-PS_Tray_423-RGB2-FishEyeMasked,,2599.367415,,506.1638542,
2018-07-22T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004028,82-5-PS_Tray_423-RGB2-FishEyeCorrected,,82-5-PS_Tray_423-RGB2-FishEyeMasked,,1673.023218,,356.4260483,
2018-07-22T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004029,82-5-PS_Tray_423-RGB2-FishEyeCorrected,,82-5-PS_Tray_423-RGB2-FishEyeMasked,,1912.784992,,378.2870921,
2018-07-22T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004030,82-5-PS_Tray_423-RGB2-FishEyeCorrected,,82-5-PS_Tray_423-RGB2-FishEyeMasked,,3532.493115,,576.910046,
2018-07-22T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004031,82-5-PS_Tray_424-RGB2-FishEyeCorrected,,82-5-PS_Tray_424-RGB2-FishEyeMasked,,4512.643174,,628.048742,
2018-07-22T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004032,82-5-PS_Tray_424-RGB2-FishEyeCorrected,,82-5-PS_Tray_424-RGB2-FishEyeMasked,,2388.828559,,415.3437539,
2018-07-22T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004033,82-5-PS_Tray_424-RGB2-FishEyeCorrected,,82-5-PS_Tray_424-RGB2-FishEyeMasked,,1984.079989,,361.8241362,
2018-07-22T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004034,82-5-PS_Tray_424-RGB2-FishEyeCorrected,,82-5-PS_Tray_424-RGB2-FishEyeMasked,,2209.386457,,303.3200832,
2018-07-22T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004035,82-5-PS_Tray_424-RGB2-FishEyeCorrected,,82-5-PS_Tray_424-RGB2-FishEyeMasked,,2156.874435,,356.0284737,
2018-07-22T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004036,82-5-PS_Tray_424-RGB2-FishEyeCorrected,,82-5-PS_Tray_424-RGB2-FishEyeMasked,,2481.404979,,461.9629184,
2018-07-22T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004037,82-5-PS_Tray_425-RGB2-FishEyeCorrected,,82-5-PS_Tray_425-RGB2-FishEyeMasked,,1555.328473,,308.0943624,
2018-07-22T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004038,82-5-PS_Tray_425-RGB2-FishEyeCorrected,,82-5-PS_Tray_425-RGB2-FishEyeMasked,,1412.069251,,290.6715764,
2018-07-22T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004039,82-5-PS_Tray_425-RGB2-FishEyeCorrected,,82-5-PS_Tray_425-RGB2-FishEyeMasked,,1687.746215,,351.0792117,
2018-07-22T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004040,82-5-PS_Tray_425-RGB2-FishEyeCorrected,,82-5-PS_Tray_425-RGB2-FishEyeMasked,,1329.709698,,278.9792574,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004043,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,860.0014813,,301.3227918,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004044,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,609.8443789,,305.6160891,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004045,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,611.6735997,,296.6546575,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004046,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,1001.342252,,342.6888289,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004047,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,784.0665092,,336.3184752,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004048,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,383.1102262,,192.8112134,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004049,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,635.2750099,,229.3641557,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004050,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,452.9775389,,212.3125644,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004051,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,409.7454661,,150.7064293,
2018-07-22T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004052,82-5-PS_Tray_426-RGB2-FishEyeCorrected,,82-5-PS_Tray_426-RGB2-FishEyeMasked,,831.8047114,,316.4459295,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004053,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,178.1482628,,93.39723388,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004054,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,101.5886788,,40.88869756,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004055,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,15.92760577,,15.17438907,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004056,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,115.3301426,,67.90036617,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004057,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004058,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,45.41821477,,31.93605931,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004059,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,22.57526196,,20.22251133,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004060,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,172.4375246,,76.81054647,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004061,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-22T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004062,82-5-PS_Tray_427-RGB2-FishEyeCorrected,,82-5-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-24T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004019,82-6-PS_Tray_422-RGB2-FishEyeCorrected,,82-6-PS_Tray_422-RGB2-FishEyeMasked,,5943.58463,,706.0314083,
2018-07-24T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004020,82-6-PS_Tray_422-RGB2-FishEyeCorrected,,82-6-PS_Tray_422-RGB2-FishEyeMasked,,3078.221737,,529.9730718,
2018-07-24T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004021,82-6-PS_Tray_422-RGB2-FishEyeCorrected,,82-6-PS_Tray_422-RGB2-FishEyeMasked,,3708.009084,,517.6460171,
2018-07-24T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004022,82-6-PS_Tray_422-RGB2-FishEyeCorrected,,82-6-PS_Tray_422-RGB2-FishEyeMasked,,3946.65548,,448.5383577,
2018-07-24T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004023,82-6-PS_Tray_422-RGB2-FishEyeCorrected,,82-6-PS_Tray_422-RGB2-FishEyeMasked,,1804.102506,,378.7344093,
2018-07-24T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004024,82-6-PS_Tray_422-RGB2-FishEyeCorrected,,82-6-PS_Tray_422-RGB2-FishEyeMasked,,2705.551454,,346.4022841,
2018-07-24T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004025,82-6-PS_Tray_423-RGB2-FishEyeCorrected,,82-6-PS_Tray_423-RGB2-FishEyeMasked,,6925.162374,,685.412831,
2018-07-24T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004026,82-6-PS_Tray_423-RGB2-FishEyeCorrected,,82-6-PS_Tray_423-RGB2-FishEyeMasked,,3995.375215,,550.8033139,
2018-07-24T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004027,82-6-PS_Tray_423-RGB2-FishEyeCorrected,,82-6-PS_Tray_423-RGB2-FishEyeMasked,,4491.629442,,616.002815,
2018-07-24T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004028,82-6-PS_Tray_423-RGB2-FishEyeCorrected,,82-6-PS_Tray_423-RGB2-FishEyeMasked,,2838.906114,,404.0226296,
2018-07-24T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004029,82-6-PS_Tray_423-RGB2-FishEyeCorrected,,82-6-PS_Tray_423-RGB2-FishEyeMasked,,3167.808942,,512.6843194,
2018-07-24T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004030,82-6-PS_Tray_423-RGB2-FishEyeCorrected,,82-6-PS_Tray_423-RGB2-FishEyeMasked,,5711.362815,,546.4302517,
2018-07-24T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004031,82-6-PS_Tray_424-RGB2-FishEyeCorrected,,82-6-PS_Tray_424-RGB2-FishEyeMasked,,6950.191469,,793.1395621,
2018-07-24T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004032,82-6-PS_Tray_424-RGB2-FishEyeCorrected,,82-6-PS_Tray_424-RGB2-FishEyeMasked,,3609.811156,,610.4582578,
2018-07-24T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004033,82-6-PS_Tray_424-RGB2-FishEyeCorrected,,82-6-PS_Tray_424-RGB2-FishEyeMasked,,3054.486481,,488.9833804,
2018-07-24T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004034,82-6-PS_Tray_424-RGB2-FishEyeCorrected,,82-6-PS_Tray_424-RGB2-FishEyeMasked,,3145.635217,,422.1241179,
2018-07-24T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004035,82-6-PS_Tray_424-RGB2-FishEyeCorrected,,82-6-PS_Tray_424-RGB2-FishEyeMasked,,2962.490058,,525.4638424,
2018-07-24T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004036,82-6-PS_Tray_424-RGB2-FishEyeCorrected,,82-6-PS_Tray_424-RGB2-FishEyeMasked,,3991.136777,,446.1786649,
2018-07-24T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004037,82-6-PS_Tray_425-RGB2-FishEyeCorrected,,82-6-PS_Tray_425-RGB2-FishEyeMasked,,2153.305224,,482.7404006,
2018-07-24T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004038,82-6-PS_Tray_425-RGB2-FishEyeCorrected,,82-6-PS_Tray_425-RGB2-FishEyeMasked,,2028.962822,,387.1020544,
2018-07-24T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004039,82-6-PS_Tray_425-RGB2-FishEyeCorrected,,82-6-PS_Tray_425-RGB2-FishEyeMasked,,2431.302175,,463.4440547,
2018-07-24T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004040,82-6-PS_Tray_425-RGB2-FishEyeCorrected,,82-6-PS_Tray_425-RGB2-FishEyeMasked,,2244.320114,,269.130476,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004043,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,1123.900047,,426.8735257,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004044,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,835.3293076,,312.2815148,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004045,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,777.731159,,310.30181,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004046,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,1202.958079,,426.6985429,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004047,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,1078.481833,,449.6006904,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004048,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,565.5415427,,238.4617545,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004049,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,755.2005122,,344.1275072,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004050,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,637.1934611,,276.7396539,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004051,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,478.2297094,,198.4992224,
2018-07-24T19:50:00Z,phis-egi-demo:id/scientific-object/so-sp004052,82-6-PS_Tray_426-RGB2-FishEyeCorrected,,82-6-PS_Tray_426-RGB2-FishEyeMasked,,1286.745316,,397.3872261,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004053,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,199.831222,,101.1550146,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004054,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,155.0822343,,83.69341299,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004055,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,25.83216734,,33.90332847,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004056,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,141.8315371,,93.2947313,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004057,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004058,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,50.81664698,,30.74120177,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004059,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,28.46446073,,23.47834726,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004060,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,189.3020484,,80.37389012,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004061,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-24T19:55:00Z,phis-egi-demo:id/scientific-object/so-sp004062,82-6-PS_Tray_427-RGB2-FishEyeCorrected,,82-6-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-24T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004001,82-6-PS_Tray_419-RGB2-FishEyeCorrected,,82-6-PS_Tray_419-RGB2-FishEyeMasked,,4337.305665,,560.9192787,
2018-07-24T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004002,82-6-PS_Tray_419-RGB2-FishEyeCorrected,,82-6-PS_Tray_419-RGB2-FishEyeMasked,,2504.024857,,392.7724768,
2018-07-24T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004003,82-6-PS_Tray_419-RGB2-FishEyeCorrected,,82-6-PS_Tray_419-RGB2-FishEyeMasked,,7702.179691,,916.0867825,
2018-07-24T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004004,82-6-PS_Tray_419-RGB2-FishEyeCorrected,,82-6-PS_Tray_419-RGB2-FishEyeMasked,,5692.089074,,661.9608638,
2018-07-24T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004005,82-6-PS_Tray_419-RGB2-FishEyeCorrected,,82-6-PS_Tray_419-RGB2-FishEyeMasked,,5987.48593,,691.7759001,
2018-07-24T19:59:00Z,phis-egi-demo:id/scientific-object/so-sp004006,82-6-PS_Tray_419-RGB2-FishEyeCorrected,,82-6-PS_Tray_419-RGB2-FishEyeMasked,,3527.094683,,532.5553564,
2018-07-24T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004007,82-6-PS_Tray_420-RGB2-FishEyeCorrected,,82-6-PS_Tray_420-RGB2-FishEyeMasked,,3190.964201,,451.6104175,
2018-07-24T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004008,82-6-PS_Tray_420-RGB2-FishEyeCorrected,,82-6-PS_Tray_420-RGB2-FishEyeMasked,,4558.016774,,673.9958638,
2018-07-24T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004009,82-6-PS_Tray_420-RGB2-FishEyeCorrected,,82-6-PS_Tray_420-RGB2-FishEyeMasked,,6684.062145,,765.4864981,
2018-07-24T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004010,82-6-PS_Tray_420-RGB2-FishEyeCorrected,,82-6-PS_Tray_420-RGB2-FishEyeMasked,,2408.057686,,473.1090599,
2018-07-24T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004011,82-6-PS_Tray_420-RGB2-FishEyeCorrected,,82-6-PS_Tray_420-RGB2-FishEyeMasked,,3649.786324,,649.9573947,
2018-07-24T20:03:00Z,phis-egi-demo:id/scientific-object/so-sp004012,82-6-PS_Tray_420-RGB2-FishEyeCorrected,,82-6-PS_Tray_420-RGB2-FishEyeMasked,,2889.767376,,515.1889727,
2018-07-24T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004013,82-6-PS_Tray_421-RGB2-FishEyeCorrected,,82-6-PS_Tray_421-RGB2-FishEyeMasked,,4897.181085,,665.6567323,
2018-07-24T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004014,82-6-PS_Tray_421-RGB2-FishEyeCorrected,,82-6-PS_Tray_421-RGB2-FishEyeMasked,,2467.618901,,511.736925,
2018-07-24T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004015,82-6-PS_Tray_421-RGB2-FishEyeCorrected,,82-6-PS_Tray_421-RGB2-FishEyeMasked,,1706.752265,,378.039629,
2018-07-24T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004016,82-6-PS_Tray_421-RGB2-FishEyeCorrected,,82-6-PS_Tray_421-RGB2-FishEyeMasked,,1479.438116,,309.0417568,
2018-07-24T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004017,82-6-PS_Tray_421-RGB2-FishEyeCorrected,,82-6-PS_Tray_421-RGB2-FishEyeMasked,,2992.739124,,503.7829325,
2018-07-24T20:07:00Z,phis-egi-demo:id/scientific-object/so-sp004018,82-6-PS_Tray_421-RGB2-FishEyeCorrected,,82-6-PS_Tray_421-RGB2-FishEyeMasked,,3929.166344,,635.150558,
2018-07-26T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004037,82-7-PS_Tray_425-RGB2-FishEyeCorrected,,82-7-PS_Tray_425-RGB2-FishEyeMasked,,3052.211109,,369.6456039,
2018-07-26T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004038,82-7-PS_Tray_425-RGB2-FishEyeCorrected,,82-7-PS_Tray_425-RGB2-FishEyeMasked,,2812.538565,,518.094843,
2018-07-26T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004039,82-7-PS_Tray_425-RGB2-FishEyeCorrected,,82-7-PS_Tray_425-RGB2-FishEyeMasked,,3819.056173,,470.3994015,
2018-07-26T19:34:00Z,phis-egi-demo:id/scientific-object/so-sp004040,82-7-PS_Tray_425-RGB2-FishEyeCorrected,,82-7-PS_Tray_425-RGB2-FishEyeMasked,,3125.870709,,339.3868926,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004043,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,1542.925463,,503.0478278,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004044,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,1080.177208,,432.8478135,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004045,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,1105.920145,,436.163694,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004046,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,1610.695864,,487.6384113,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004047,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,1473.727378,,489.7770209,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004048,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,801.9571812,,342.5702483,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004049,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,1127.156953,,378.8244762,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004050,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,965.1147563,,380.9967505,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004051,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,722.9883795,,250.4703746,
2018-07-26T19:38:00Z,phis-egi-demo:id/scientific-object/so-sp004052,82-7-PS_Tray_426-RGB2-FishEyeCorrected,,82-7-PS_Tray_426-RGB2-FishEyeMasked,,1947.941724,,553.3804475,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004053,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,227.6264556,,107.4704746,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004054,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,243.3309856,,120.1101881,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004055,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,31.23059955,,38.70398762,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004056,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,163.6037265,,87.0517515,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004057,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004058,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,78.47803515,,35.54186092,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004059,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,29.31214843,,24.32323914,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004060,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,265.1477902,,137.580583,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004061,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-26T19:42:00Z,phis-egi-demo:id/scientific-object/so-sp004062,82-7-PS_Tray_427-RGB2-FishEyeCorrected,,82-7-PS_Tray_427-RGB2-FishEyeMasked,,NA,,NA,
2018-07-26T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004001,82-7-PS_Tray_419-RGB2-FishEyeCorrected,,82-7-PS_Tray_419-RGB2-FishEyeMasked,,6887.8195,,729.2301365,
2018-07-26T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004002,82-7-PS_Tray_419-RGB2-FishEyeCorrected,,82-7-PS_Tray_419-RGB2-FishEyeMasked,,4380.537738,,535.5798072,
2018-07-26T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004003,82-7-PS_Tray_419-RGB2-FishEyeCorrected,,82-7-PS_Tray_419-RGB2-FishEyeMasked,,12097.84196,,1025.741967,
2018-07-26T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004004,82-7-PS_Tray_419-RGB2-FishEyeCorrected,,82-7-PS_Tray_419-RGB2-FishEyeMasked,,8674.655945,,817.8054823,
2018-07-26T19:46:00Z,phis-egi-demo:id/scientific-object/so-sp004005,82-7-PS_Tray_419-RGB2-FishEyeCorrected,,82-7-PS_Tray_419-RGB2-FishEyeMasked,,9335.896968,,924.3819474,
